date;fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;pH;sulphates;density;wine type;alcohol;quality;store type;country
03-08-2022;6.2;0.46;0.17;1.6;0.073;7;11;3.61;0.54;;white;11.4;medium;restaurant;EE.UU.
03-08-2022;7.2;0.38;0.38;2.8;0.068;23;42;3.34;0.72;;red;12.9;high;store;EE.UU.
03-08-2022;8.8;0.3;0.38;2.3;0.06;19;72;3.39;0.72;;white;11.8;medium;bar;EE.UU.
04-08-2022;10.1;0.43;0.4;2.6;0.092;13;52;3.22;0.64;;red;10;high;restaurant;EE.UU.
04-08-2022;9.8;0.5;0.34;2.3;0.094;10;45;3.24;0.6;0.99864;white;9.7;high;bar;EE.UU.
04-08-2022;9.9;0.27;0.49;5;0.082;9;17;3.19;0.52;;white;12.5;high;store;EE.UU.
04-08-2022;9.6;0.33;0.52;2.2;0.074;13;25;3.36;0.76;;white;12.4;high;restaurant;EE.UU.
05-08-2022;10.2;0.44;0.58;4.1;0.092;11;24;3.29;0.99;;red;12;high;store;EE.UU.
05-08-2022;8.3;0.28;0.48;2.1;0.093;6;12;3.26;0.62;;white;12.4;high;bar;EE.UU.
05-08-2022;10.2;0.44;0.42;2;0.071;7;20;3.14;0.79;;white;11.1;high;restaurant;EE.UU.
05-08-2022;8.3;0.3;0.49;3.8;0.09;11;24;3.27;0.64;0.99498;white;12.1;high;restaurant;EE.UU.
06-08-2022;8.9;0.12;0.45;1.8;0.075;10;21;3.41;0.76;0.99552;white;11.9;high;restaurant;EE.UU.
06-08-2022;8.9;0.12;0.45;1.8;0.075;10;21;3.41;0.76;;red;11.9;high;bar;EE.UU.
06-08-2022;8.9;0.12;0.45;1.8;0.075;10;21;3.41;0.76;0.99552;red;11.9;high;bar;EE.UU.
08-08-2022;8.3;0.28;0.48;2.1;0.093;6;12;3.26;0.62;0.99408;red;12.4;high;store;EE.UU.
08-08-2022;8.2;0.31;0.4;2.2;0.058;6;10;3.31;0.68;0.99536;red;11.2;high;restaurant;EE.UU.
09-08-2022;10.2;0.34;0.48;2.1;0.052;5;9;3.2;0.69;;white;12.1;high;bar;EE.UU.
09-08-2022;8.5;0.47;0.27;1.9;0.058;18;38;3.16;0.85;;white;11.1;medium;store;EE.UU.
09-08-2022;7.6;0.43;0.4;2.7;0.082;6;11;3.44;0.54;0.99538;red;12.2;medium;store;EE.UU.
09-08-2022;9;0.36;0.52;2.1;0.111;5;10;3.31;0.62;;white;11.3;medium;restaurant;EE.UU.
09-08-2022;6.4;0.57;0.12;2.3;0.12;25;36;3.47;0.71;0.99519;white;11.3;high;store;EE.UU.
09-08-2022;8.5;0.21;0.52;1.9;0.09;9;23;3.36;0.67;;white;10.4;medium;restaurant;EE.UU.
09-08-2022;9.5;0.37;0.52;2;0.088;12;51;3.29;0.58;0.99613;red;11.1;medium;store;EE.UU.
09-08-2022;8;0.59;0.05;2;0.089;12;32;3.36;0.61;;white;10;medium;bar;EE.UU.
10-08-2022;7.1;0.56;0.14;1.6;0.078;7;18;3.27;0.62;;white;9.3;medium;bar;EE.UU.
10-08-2022;6.6;0.57;0.02;2.1;0.115;6;16;3.38;0.69;;red;9.5;medium;bar;EE.UU.
10-08-2022;8.8;0.27;0.39;2;0.1;20;27;3.15;0.69;;white;11.2;medium;bar;EE.UU.
10-08-2022;8.5;0.47;0.27;1.9;0.058;18;38;3.16;0.85;;red;11.1;medium;bar;EE.UU.
11-08-2022;6.7;0.56;0.09;2.9;0.079;7;22;3.46;0.61;0.99669;white;10.2;medium;restaurant;EE.UU.
11-08-2022;8.3;0.34;0.4;2.4;0.065;24;48;3.34;0.86;;white;11;medium;store;EE.UU.
11-08-2022;10.4;0.26;0.48;1.9;0.066;6;10;3.33;0.87;0.99724;red;10.9;medium;store;EE.UU.
11-08-2022;9;0.38;0.41;2.4;0.103;6;10;3.13;0.58;;red;11.9;high;store;EE.UU.
11-08-2022;9;;0.43;2.4;0.068;29;46;3.2;0.6;;red;12.2;medium;bar;EE.UU.
11-08-2022;8.5;0.66;0.2;2.1;0.097;23;113;3.13;0.48;;white;9.2;medium;bar;EE.UU.
11-08-2022;10.4;0.26;0.48;1.9;0.066;6;10;3.33;0.87;;white;10.9;medium;restaurant;EE.UU.
12-08-2022;8.4;0.59;0.29;2.6;0.109;31;119;3.15;0.5;;white;9.1;medium;store;EE.UU.
12-08-2022;8.8;0.33;0.41;5.9;0.073;7;13;3.3;0.62;;red;12.1;high;store;EE.UU.
12-08-2022;7.2;;0.3;2.1;0.083;35;72;3.44;0.52;;white;9.4;medium;bar;EE.UU.
12-08-2022;10.1;0.38;0.5;2.4;0.104;6;13;3.22;0.65;;red;11.6;high;store;EE.UU.
12-08-2022;7.2;0.41;0.3;2.1;0.083;35;72;3.44;0.52;;white;9.4;medium;store;EE.UU.
12-08-2022;7;0.4;0.32;3.6;0.061;9;29;3.28;0.49;;red;11.3;high;store;EE.UU.
12-08-2022;8.5;0.34;0.44;1.7;0.079;6;12;3.52;0.63;;red;10.7;medium;store;EE.UU.
13-08-2022;7.4;0.58;0;2;0.064;7;11;3.45;0.58;;white;11.3;medium;bar;EE.UU.
13-08-2022;12.2;0.45;0.49;1.4;0.075;3;6;3.13;0.63;;white;10.4;medium;store;EE.UU.
13-08-2022;9.5;0.86;0.26;1.9;0.079;13;28;3.25;0.62;;red;10;medium;restaurant;EE.UU.
13-08-2022;9.1;0.5;0.3;1.9;0.065;8;17;3.32;0.71;0.99774;white;10.5;medium;restaurant;EE.UU.
13-08-2022;12.2;;0.49;1.4;0.075;3;6;3.13;0.63;;white;10.4;medium;restaurant;EE.UU.
13-08-2022;9.1;0.5;0.3;1.9;0.065;8;17;3.32;0.71;;red;10.5;medium;store;EE.UU.
13-08-2022;7.3;0.52;0.32;2.1;0.07;51;70;3.34;0.82;;white;12.9;medium;store;EE.UU.
14-08-2022;7.1;0.36;0.3;1.6;0.08;35;70;3.44;0.5;;white;9.4;medium;restaurant;EE.UU.
14-08-2022;7.1;0.34;0.28;2;0.082;31;68;3.45;0.48;;red;9.4;medium;restaurant;EE.UU.
14-08-2022;7.1;0.34;0.28;2;0.082;31;68;3.45;0.48;;red;9.4;medium;restaurant;EE.UU.
14-08-2022;7.7;0.39;0.12;1.7;0.097;19;27;3.16;0.49;;white;9.4;medium;bar;EE.UU.
14-08-2022;6.5;0.4;0.1;2;0.076;30;47;3.36;0.48;;red;9.4;medium;store;EE.UU.
14-08-2022;9.7;0.295;0.4;1.5;0.073;14;21;3.14;0.51;;red;10.9;medium;store;EE.UU.
14-08-2022;9.8;0.34;0.39;1.4;0.066;3;7;3.19;0.55;;red;11.4;high;restaurant;EE.UU.
14-08-2022;7.7;0.39;0.12;1.7;0.097;19;27;3.16;0.49;0.99596;white;9.4;medium;bar;EE.UU.
15-08-2022;5.6;0.66;0;2.2;0.087;3;11;3.71;0.63;;white;12.8;high;bar;EE.UU.
15-08-2022;8.9;0.84;0.34;1.4;0.05;4;10;3.12;0.48;0.99554;white;9.1;medium;store;EE.UU.
15-08-2022;6.4;0.69;0;1.65;0.055;7;12;3.47;0.53;;red;12.9;medium;restaurant;EE.UU.
15-08-2022;5.6;0.66;0;2.2;0.087;3;11;3.71;0.63;0.99378;white;12.8;high;restaurant;EE.UU.
15-08-2022;10;0.35;0.45;2.5;0.092;20;88;3.15;0.43;;white;9.4;medium;store;EE.UU.
15-08-2022;7.5;;0.3;2.2;0.062;6;12;3.44;0.72;;red;11.5;high;bar;EE.UU.
15-08-2022;7.7;0.6;0.06;2;0.079;19;41;3.39;0.62;;white;10.1;medium;bar;EE.UU.
16-08-2022;8.2;0.43;0.29;1.6;0.081;27;45;3.25;0.54;;red;10.3;medium;bar;EE.UU.
16-08-2022;9.9;0.35;0.38;1.5;0.058;31;47;3.26;0.82;;white;10.6;high;store;EE.UU.
16-08-2022;6.8;0.36;0.32;1.8;0.067;4;8;3.36;0.55;;red;12.8;high;bar;EE.UU.
16-08-2022;9.1;0.29;0.33;2.05;0.063;13;27;3.26;0.84;;white;11.7;high;store;EE.UU.
16-08-2022;6.8;0.36;0.32;1.8;0.067;4;8;3.36;0.55;0.9928;white;12.8;high;bar;EE.UU.
16-08-2022;9.1;0.29;0.33;2.05;0.063;13;27;3.26;0.84;;red;11.7;high;bar;EE.UU.
17-08-2022;7.7;1.005;0.15;2.1;0.102;11;32;3.23;0.48;;white;10;medium;bar;EE.UU.
17-08-2022;8.9;0.28;0.45;1.7;0.067;7;12;3.25;0.55;0.99354;red;12.3;high;store;EE.UU.
17-08-2022;8.9;0.32;0.31;2;0.088;12;19;3.17;0.55;;red;10.4;medium;store;EE.UU.
17-08-2022;8.9;0.35;0.4;3.6;0.11;12;24;3.23;0.7;;red;12;high;bar;EE.UU.
17-08-2022;9.1;0.3;0.34;2;0.064;12;25;3.26;0.84;;red;11.7;high;restaurant;EE.UU.
17-08-2022;9.6;0.5;0.36;2.8;0.116;26;55;3.18;0.68;;white;10.9;medium;store;EE.UU.
18-08-2022;8;0.58;0.16;2;0.12;3;7;3.22;0.58;;white;11.2;medium;restaurant;EE.UU.
18-08-2022;7.5;0.71;0;1.6;0.092;22;31;3.38;0.58;0.99635;red;10;medium;store;EE.UU.
19-08-2022;10.5;0.39;0.46;2.2;0.075;14;27;3.06;0.84;;red;11.4;medium;bar;EE.UU.
19-08-2022;8;0.18;0.37;0.9;0.049;36;109;2.89;0.44;;white;12.7;medium;restaurant;EE.UU.
19-08-2022;8.9;0.38;0.4;2.2;0.068;12;28;3.27;0.75;;white;12.6;high;store;EE.UU.
20-08-2022;11.3;0.36;0.66;2.4;0.123;3;8;3.2;0.53;;red;11.9;medium;bar;EE.UU.
20-08-2022;11.3;0.36;0.66;2.4;0.123;3;8;3.2;0.53;0.99642;red;11.9;medium;bar;EE.UU.
20-08-2022;7;0.51;0.09;2.1;0.062;4;9;3.35;0.54;0.99584;red;10.5;medium;restaurant;EE.UU.
20-08-2022;8;0.18;0.37;0.9;0.049;36;109;2.89;0.44;;white;12.7;medium;restaurant;EE.UU.
20-08-2022;7;0.5;0.14;1.8;0.078;10;23;3.53;0.61;;red;10.4;medium;store;EE.UU.
21-08-2022;8.6;0.83;0;2.8;0.095;17;43;3.33;0.6;0.99822;white;10.4;medium;restaurant;EE.UU.
21-08-2022;8.2;0.32;0.42;2.3;0.098;3;9;3.27;0.55;;red;12.3;medium;store;EE.UU.
21-08-2022;7.7;0.58;0.01;1.8;0.088;12;18;3.32;0.56;;red;10.5;high;bar;EE.UU.
21-08-2022;7.9;0.31;0.32;1.9;0.066;14;36;3.41;0.56;;white;12.6;medium;restaurant;EE.UU.
21-08-2022;6.4;0.795;0;2.2;0.065;28;52;3.49;0.52;;red;11.6;medium;bar;EE.UU.
22-08-2022;7.5;0.57;0.08;2.6;0.089;14;27;3.3;0.59;0.99592;red;10.4;medium;bar;EE.UU.
22-08-2022;7.3;0.55;0.01;1.8;0.093;9;15;3.35;0.58;0.99514;white;11;high;restaurant;EE.UU.
22-08-2022;8.9;0.745;0.18;2.5;0.077;15;48;3.2;0.47;0.99739;white;9.7;medium;store;EE.UU.
22-08-2022;8.1;0.82;0;4.1;0.095;5;14;3.36;0.53;;red;9.6;medium;bar;EE.UU.
22-08-2022;7.1;0.59;0;2.1;0.091;9;14;3.42;0.55;;white;11.5;high;restaurant;EE.UU.
22-08-2022;7.2;0.34;0.21;2.5;0.075;41;68;3.37;0.54;0.99586;white;10.1;medium;restaurant;EE.UU.
22-08-2022;7.7;0.58;0.01;1.8;0.088;12;18;3.32;0.56;;red;10.5;high;bar;EE.UU.
23-08-2022;7.3;0.91;0.1;1.8;0.074;20;56;3.35;0.56;0.99672;white;9.2;medium;restaurant;EE.UU.
23-08-2022;7.6;0.31;0.34;2.5;0.082;26;35;3.22;0.59;;red;12.5;high;store;EE.UU.
23-08-2022;10.1;0.37;0.34;2.4;0.085;5;17;3.17;0.65;;red;10.6;high;store;EE.UU.
23-08-2022;8.7;0.41;0.41;6.2;0.078;25;42;3.24;0.77;;white;12.6;high;bar;EE.UU.
24-08-2022;8.9;0.5;0.21;2.2;0.088;21;39;3.33;0.83;0.99692;red;11.1;medium;restaurant;EE.UU.
24-08-2022;6.9;0.49;0.19;1.7;0.079;13;26;3.38;0.64;;white;9.8;medium;store;EE.UU.
24-08-2022;8.9;0.5;0.21;2.2;0.088;21;39;3.33;0.83;;red;11.1;medium;bar;EE.UU.
24-08-2022;9.5;0.39;0.41;8.9;0.069;18;39;3.29;0.81;0.99859;red;10.9;high;bar;EE.UU.
24-08-2022;7.4;0.965;0;2.2;0.088;16;32;3.58;0.67;0.99756;white;10.2;medium;store;EE.UU.
25-08-2022;7.6;0.78;0;1.7;0.076;33;45;3.31;0.62;0.99612;red;10.7;medium;store;EE.UU.
25-08-2022;6.4;0.39;0.33;3.3;0.046;12;53;3.36;0.62;;red;12.2;medium;bar;EE.UU.
25-08-2022;6.9;0.44;0;1.4;0.07;32;38;3.32;0.58;0.99438;red;11.4;medium;restaurant;EE.UU.
26-08-2022;9.3;0.5;0.36;1.8;0.084;6;17;3.27;0.77;0.99704;red;10.8;medium;restaurant;EE.UU.
26-08-2022;8.5;0.46;0.59;1.4;0.414;16;45;3.03;1.34;;red;9.2;medium;bar;EE.UU.
26-08-2022;7.1;0.43;0.17;1.8;0.082;27;51;3.49;0.64;0.99634;white;10.4;medium;restaurant;EE.UU.
26-08-2022;7.1;0.43;0.17;1.8;0.082;27;51;3.49;0.64;;white;10.4;medium;bar;EE.UU.
26-08-2022;9.3;0.49;0.36;1.7;0.081;3;14;3.27;0.78;0.99702;white;10.9;medium;restaurant;EE.UU.
27-08-2022;8.9;0.48;0.53;4;0.101;3;10;3.21;0.59;;white;12.1;high;restaurant;EE.UU.
27-08-2022;8.2;0.64;0.27;2;0.095;5;77;3.13;0.62;;white;9.1;medium;store;EE.UU.
27-08-2022;8.2;0.64;0.27;2;0.095;5;77;3.13;0.62;0.99747;red;9.1;medium;bar;EE.UU.
27-08-2022;8.3;0.33;0.42;2.3;0.07;9;20;3.38;0.77;;red;12.7;high;store;EE.UU.
27-08-2022;5.6;0.605;0.05;2.4;0.073;19;25;3.56;0.55;0.99258;red;12.9;medium;store;EE.UU.
28-08-2022;9.1;0.4;0.5;1.8;0.071;7;16;3.21;0.69;;red;12.5;high;restaurant;EE.UU.
28-08-2022;11.6;0.23;0.57;1.8;0.074;3;8;3.14;0.7;;white;9.9;medium;bar;EE.UU.
28-08-2022;8.9;0.48;0.53;4;0.101;3;10;3.21;0.59;;red;12.1;high;restaurant;EE.UU.
28-08-2022;9.9;0.53;0.57;2.4;0.093;30;52;3.19;0.76;;white;11.6;high;store;EE.UU.
28-08-2022;7.6;0.42;0.25;3.9;0.104;28;90;3.15;0.57;0.99784;red;9.1;medium;store;EE.UU.
01-09-2022;8.2;0.74;0.09;2;0.067;5;10;3.28;0.57;;white;11.8;medium;bar;EE.UU.
01-09-2022;10.2;0.29;0.65;2.4;0.075;6;17;3.22;0.63;;white;11.8;medium;store;EE.UU.
01-09-2022;7.7;0.61;0.18;2.4;0.083;6;20;3.29;0.6;;red;10.2;medium;bar;EE.UU.
01-09-2022;8;0.38;0.44;1.9;0.098;6;15;3.3;0.64;;white;11.4;medium;restaurant;EE.UU.
01-09-2022;6.6;0.52;0.08;2.4;0.07;13;26;3.4;0.72;;white;12.5;high;store;EE.UU.
01-09-2022;11.1;0.31;0.53;2.2;0.06;3;10;3.02;0.83;;white;10.9;high;bar;EE.UU.
02-09-2022;11.1;0.31;0.53;2.2;0.06;3;10;3.02;0.83;;white;10.9;high;store;EE.UU.
03-09-2022;7.5;0.77;0.2;8.1;0.098;30;92;3.2;0.58;;red;9.2;medium;restaurant;EE.UU.
03-09-2022;7.2;0.35;0.26;1.8;0.083;33;75;3.4;0.58;;red;9.5;medium;store;EE.UU.
03-09-2022;9.3;0.33;0.45;1.5;0.057;19;37;3.18;0.89;;white;11.1;high;bar;EE.UU.
03-09-2022;8;;0.33;2.7;0.088;16;37;3.31;0.58;;white;10.7;medium;restaurant;EE.UU.
03-09-2022;8;0.62;0.35;2.8;0.086;28;52;3.31;0.62;;red;10.8;medium;bar;EE.UU.
03-09-2022;7.5;0.77;0.2;8.1;0.098;30;92;3.2;0.58;;white;9.2;medium;restaurant;EE.UU.
04-09-2022;7.9;0.3;0.68;8.3;0.05;37.5;278;3.01;0.51;;white;12.3;high;store;EE.UU.
04-09-2022;9.9;0.32;0.56;2;0.073;3;8;3.15;0.73;;red;11.4;medium;store;EE.UU.
04-09-2022;8.6;0.37;0.65;6.4;0.08;3;8;3.27;0.58;0.99817;white;11;medium;bar;EE.UU.
04-09-2022;7.9;0.3;0.68;8.3;0.05;37.5;289;3.01;0.51;;red;12.3;high;restaurant;EE.UU.
04-09-2022;9.1;0.25;0.34;2;0.071;45;67;3.44;0.86;;red;10.2;high;store;EE.UU.
04-09-2022;10.3;0.27;0.56;1.4;0.047;3;8;3.16;0.51;;red;11.8;medium;store;EE.UU.
04-09-2022;8.6;0.37;0.65;6.4;0.08;3;8;3.27;0.58;;white;11;medium;bar;EE.UU.
05-09-2022;7.2;0.38;0.3;1.8;0.073;31;70;3.42;0.59;0.99685;red;9.5;medium;bar;EE.UU.
05-09-2022;7.9;0.19;0.42;1.6;0.057;18;30;3.29;0.69;;white;11.2;medium;store;EE.UU.
05-09-2022;8.5;0.34;0.4;4.7;0.055;3;9;3.38;0.66;0.99738;red;11.6;high;store;EE.UU.
05-09-2022;8.7;0.42;0.45;2.4;0.072;32;59;3.33;0.77;;white;12;medium;bar;EE.UU.
05-09-2022;7.2;0.38;0.3;1.8;0.073;31;70;3.42;0.59;;red;9.5;medium;restaurant;EE.UU.
05-09-2022;6.8;0.48;0.08;1.8;0.074;40;64;3.12;0.49;0.99529;white;9.6;medium;bar;EE.UU.
06-09-2022;11.6;0.41;0.54;1.5;0.095;22;41;3.02;0.76;0.99735;white;9.9;high;bar;EE.UU.
06-09-2022;11.6;0.41;0.54;1.5;0.095;22;41;3.02;0.76;0.99735;red;9.9;high;restaurant;EE.UU.
07-09-2022;6.6;0.725;0.09;5.5;0.117;9;17;3.35;0.49;0.99655;white;10.8;medium;store;EE.UU.
07-09-2022;9.4;0.4;0.47;2.5;0.087;6;20;3.15;0.5;0.99772;white;10.5;medium;store;EE.UU.
07-09-2022;6.6;0.725;0.09;5.5;0.117;9;17;3.35;0.49;0.99655;red;10.8;medium;store;EE.UU.
07-09-2022;7;0.54;0.09;2;0.081;10;16;3.43;0.59;;white;11.5;medium;store;EE.UU.
07-09-2022;10;0.26;0.54;1.9;0.083;42;74;2.98;0.63;0.99451;white;11.8;high;restaurant;EE.UU.
07-09-2022;9.2;0.31;0.36;2.2;0.079;11;31;3.33;0.86;;white;12;high;bar;EE.UU.
07-09-2022;7.9;0.34;0.42;2;0.086;8;19;3.35;0.6;0.99546;white;11.4;medium;bar;EE.UU.
08-09-2022;8;0.31;0.45;2.1;0.216;5;16;3.15;0.81;;red;12.5;high;bar;EE.UU.
08-09-2022;8.6;0.52;0.38;1.5;0.096;5;18;3.2;0.52;0.99666;red;9.4;medium;bar;EE.UU.
08-09-2022;8.6;0.52;0.38;1.5;0.096;5;18;3.2;0.52;;red;9.4;medium;restaurant;EE.UU.
09-09-2022;8.4;0.34;0.42;2.1;0.072;23;36;3.11;0.78;;white;12.4;medium;bar;EE.UU.
09-09-2022;6.1;0.48;0.09;1.7;0.078;18;30;3.45;0.54;;white;11.2;medium;restaurant;EE.UU.
09-09-2022;7.4;0.49;0.27;2.1;0.071;14;25;3.35;0.63;0.99388;red;12;medium;bar;EE.UU.
09-09-2022;8;0.48;0.34;2.2;0.073;16;25;3.28;0.66;;white;12.4;medium;store;EE.UU.
09-09-2022;7.4;0.49;0.27;2.1;0.071;14;25;3.35;0.63;0.99388;red;12;medium;bar;EE.UU.
10-09-2022;8.1;0.78;0.1;3.3;0.09;4;13;3.36;0.49;0.99855;white;9.5;medium;bar;EE.UU.
10-09-2022;6.3;;0.28;2.1;0.048;13;49;3.41;0.6;;white;12.8;medium;bar;EE.UU.
10-09-2022;10.8;0.47;0.43;2.1;0.171;27;66;3.17;0.76;;white;10.8;medium;restaurant;EE.UU.
10-09-2022;8.2;0.23;0.42;1.9;0.069;9;17;3.21;0.54;;white;12.3;medium;bar;EE.UU.
10-09-2022;9.1;0.3;0.41;2;0.068;10;24;3.27;0.85;;red;11.7;high;bar;EE.UU.
11-09-2022;5.4;0.42;0.27;2;0.092;23;55;3.78;0.64;0.99471;white;12.3;high;restaurant;EE.UU.
11-09-2022;5;0.4;0.5;4.3;0.046;29;80;3.49;0.66;;white;13.6;medium;restaurant;EE.UU.
11-09-2022;7.9;0.33;0.41;1.5;0.056;6;35;3.29;0.71;;red;11;medium;bar;EE.UU.
11-09-2022;8.3;0.53;0;1.4;0.07;6;14;3.25;0.64;0.99593;red;10;medium;restaurant;EE.UU.
11-09-2022;7;0.69;0.07;2.5;0.091;15;21;3.38;0.6;;red;11.3;medium;store;EE.UU.
11-09-2022;8.9;0.24;0.39;1.6;0.074;3;10;3.12;0.59;;red;9.5;medium;restaurant;EE.UU.
12-09-2022;5.6;0.66;0;2.5;0.066;7;15;3.52;0.58;;white;12.9;medium;store;EE.UU.
12-09-2022;7.1;0.39;0.12;2.1;0.065;14;24;3.3;0.53;;white;13.3;medium;store;EE.UU.
12-09-2022;7;0.69;0.07;2.5;0.091;15;21;3.38;0.6;;white;11.3;medium;restaurant;EE.UU.
12-09-2022;7;0.69;0.07;2.5;0.091;15;21;3.38;0.6;;red;11.3;medium;bar;EE.UU.
13-09-2022;5.8;0.29;0.26;1.7;0.063;3;11;3.39;0.54;;red;13.5;medium;bar;EE.UU.
13-09-2022;10.7;0.4;0.37;1.9;0.081;17;29;3.12;0.65;;red;11.2;medium;restaurant;EE.UU.
13-09-2022;6.6;0.5;0;1.8;0.062;21;28;3.44;0.55;;white;12.3;medium;restaurant;EE.UU.
13-09-2022;6.5;0.58;0;2.2;0.096;3;13;3.62;0.62;0.99557;white;11.5;low;store;EE.UU.
13-09-2022;6.3;0.47;0;1.4;0.055;27;33;3.45;0.48;;red;12.3;medium;store;EE.UU.
13-09-2022;8.8;0.24;0.35;1.7;0.055;13;27;3.14;0.59;;white;11.3;high;bar;EE.UU.
13-09-2022;7.9;0.54;0.34;2.5;0.076;8;17;3.2;0.72;;white;13.1;high;restaurant;EE.UU.
14-09-2022;10;0.43;0.33;2.7;0.095;28;89;3.22;0.68;;white;10;medium;bar;EE.UU.
14-09-2022;6.3;0.76;0;2.9;0.072;26;52;3.51;0.6;;red;11.5;medium;bar;EE.UU.
15-09-2022;9.1;0.6;0;1.9;0.058;5;10;3.18;0.63;;red;10.4;medium;store;EE.UU.
15-09-2022;7.2;0.48;0.07;5.5;0.089;10;18;3.37;0.68;;red;11.2;high;bar;EE.UU.
15-09-2022;5.9;0.19;0.21;1.7;0.045;57;135;3.32;0.44;;red;9.5;medium;store;EE.UU.
15-09-2022;10.5;0.43;0.35;3.3;0.092;24;70;3.21;0.69;;white;10.5;medium;bar;EE.UU.
15-09-2022;8.5;0.28;0.35;1.7;0.061;6;15;3.3;0.74;;white;11.8;high;store;EE.UU.
15-09-2022;7.4;0.36;0.34;1.8;0.075;18;38;3.38;0.88;;white;13.6;high;restaurant;EE.UU.
16-09-2022;8;0.25;0.43;1.7;0.067;22;50;3.38;0.6;;red;11.9;medium;store;EE.UU.
16-09-2022;10.4;0.52;0.45;2;0.08;6;13;3.22;0.76;;red;11.4;medium;restaurant;EE.UU.
16-09-2022;7.3;0.4;0.3;1.7;0.08;33;79;3.41;0.65;;red;9.5;medium;bar;EE.UU.
16-09-2022;7.5;0.41;0.15;3.7;0.104;29;94;3.14;0.58;;white;9.1;medium;bar;EE.UU.
16-09-2022;8.2;0.51;0.24;2;0.079;16;86;3.34;0.64;0.99764;red;9.5;medium;bar;EE.UU.
16-09-2022;10.4;;0.45;2;0.08;6;13;3.22;0.76;;white;11.4;medium;bar;EE.UU.
17-09-2022;8.2;0.38;0.32;2.5;0.08;24;71;3.27;0.85;0.99624;red;11;medium;bar;EE.UU.
17-09-2022;7.3;0.32;0.23;2.3;0.066;35;70;3.43;0.62;;white;10.1;medium;restaurant;EE.UU.
17-09-2022;7;0.22;0.3;1.8;0.065;16;20;3.61;0.82;;red;10;medium;store;EE.UU.
17-09-2022;6.9;0.45;0.11;2.4;0.043;6;12;3.3;0.65;0.99354;white;11.4;medium;store;EE.UU.
18-09-2022;8.2;0.2;0.43;2.5;0.076;31;51;3.53;0.81;;white;10.4;medium;bar;EE.UU.
18-09-2022;8.3;0.6;0.25;2.2;0.118;9;38;3.15;0.53;;white;9.8;medium;store;EE.UU.
18-09-2022;8.2;0.33;0.32;2.8;0.067;4;12;3.3;0.76;0.99473;red;12.8;high;restaurant;EE.UU.
18-09-2022;6.1;0.58;0.23;2.5;0.044;16;70;3.46;0.65;;red;12.5;medium;bar;EE.UU.
18-09-2022;10;0.41;0.45;6.2;0.071;6;14;3.21;0.49;0.99702;white;11.8;high;bar;EE.UU.
18-09-2022;7.8;0.39;0.42;2;0.086;9;21;3.39;0.66;0.99526;white;11.6;medium;bar;EE.UU.
18-09-2022;7.8;0.5;0.12;1.8;0.178;6;21;3.28;0.87;;white;9.8;medium;restaurant;EE.UU.
18-09-2022;10;0.35;0.47;2;0.061;6;11;3.23;0.52;0.99585;red;12;medium;bar;EE.UU.
19-09-2022;8.5;0.18;0.51;1.75;0.071;45;88;3.33;0.76;;red;11.8;high;store;EE.UU.
19-09-2022;9.6;0.42;0.35;2.1;0.083;17;38;3.23;0.66;;white;11.1;medium;store;EE.UU.
19-09-2022;6.6;0.58;0;2.2;0.1;50;63;3.59;0.68;;red;11.4;medium;restaurant;EE.UU.
19-09-2022;5.1;0.51;0.18;2.1;0.042;16;101;3.46;0.87;;white;12.9;high;store;EE.UU.
19-09-2022;8.3;0.6;0.25;2.2;0.118;9;38;3.15;0.53;;white;9.8;medium;store;EE.UU.
19-09-2022;6.7;0.41;0.43;2.8;0.076;22;54;3.42;1.16;;white;10.6;medium;restaurant;EE.UU.
20-09-2022;10.2;0.41;0.43;2.2;0.11;11;37;3.16;0.67;;red;10.8;medium;bar;EE.UU.
20-09-2022;8.5;0.32;0.42;2.3;0.075;12;19;3.14;0.71;0.99434;white;11.8;high;bar;EE.UU.
20-09-2022;8.8;0.45;0.43;1.4;0.076;12;21;3.21;0.75;;white;10.2;medium;store;EE.UU.
20-09-2022;10.6;0.36;0.57;2.3;0.087;6;20;3.14;0.72;0.99676;white;11.1;high;store;EE.UU.
21-09-2022;9.9;0.54;0.26;2;0.111;7;60;2.94;0.98;;red;10.2;medium;store;EE.UU.
21-09-2022;9;0.785;0.24;1.7;0.078;10;21;3.29;0.67;;red;10;medium;restaurant;EE.UU.
21-09-2022;8.5;0.44;0.5;1.9;0.369;15;38;3.01;1.1;;white;9.4;medium;store;EE.UU.
21-09-2022;9;0.785;0.24;1.7;0.078;10;21;3.29;0.67;;red;10;medium;store;EE.UU.
22-09-2022;6.5;0.34;0.27;2.8;0.067;8;44;3.21;0.56;;red;12;medium;restaurant;EE.UU.
22-09-2022;7.1;0.59;0;2.2;0.078;26;44;3.42;0.68;;white;10.8;medium;store;EE.UU.
22-09-2022;7.6;0.5;0.29;2.3;0.086;5;14;3.32;0.62;;white;11.5;medium;bar;EE.UU.
22-09-2022;8.2;0.33;0.39;2.5;0.074;29;48;3.32;0.88;0.99528;red;12.4;high;store;EE.UU.
22-09-2022;9.2;0.36;0.34;1.6;0.062;5;12;3.2;0.67;0.99667;white;10.5;medium;store;EE.UU.
